,result,rationale,tweet_id,full_text,eval_time
309,2,"the individual permits and provides guidelines for mask-wearing during a scrimmage, showing a supportive attitude towards it",1291409608028966915,"A few reminders for today’s scrimmage: 1) No spectators are permitted. I will film and post to our Hudl afterward. 2) All players, line judges, and coaches are permitted to wear masks. Players actively participating can take them off during play. Those on the bench must keep",2.1909117698669434
310,1,"the user is questioning the effectiveness of masks, implying they don't work, which suggests an anti-mask attitude",1291432154635866112,"So the masks don’t work?  
Asking for a friend!! 🤦🏻‍♀️

Welcome to Ohio @POTUS @realDonaldTrump.  

WE GOT YOU! ❤️🇺🇸💙 https://t.co/hHXZCTkQSX",2.2367851734161377
311,1,"the user implies that someone, likely a public figure or politician, is being hypocritical by wearing a mask and practicing social distancing while others do not have the same luxury, suggesting that mask-wearing is unnecessary or overly cautious.",1291434151749595136,@AP How is this possible blows my mind something is defiowrong he wears a mask and social distancing isolates his self way more than the average working Ohioan guess he had some Chinese made masks,3.171915292739868
312,1,"the tweet implies that masks are ineffective, specifically those made in China, indicating an anti-mask attitude",1291434956863012864,@WLWT Guess the mask he wore didn’t do the job must have been made in China,2.107095718383789
313,1,"The user is implying that masks are ineffective by asking a rhetorical question, and the tone of the tweet suggests sarcasm and skepticism towards mask-wearing.",1291439339268911106,"RT @Awwsnap40: So the masks don’t work?  
Asking for a friend!! 🤦🏻‍♀️

Welcome to Ohio @POTUS @realDonaldTrump.  

WE GOT YOU! ❤️🇺🇸💙 https:…",2.648172378540039
314,1,"The user is questioning the effectiveness of masks and using a sarcastic tone with the phrase 'Asking for a friend!!', indicating an anti-mask attitude.",1291439889679110145,"RT @Awwsnap40: So the masks don’t work?  
Asking for a friend!! 🤦🏻‍♀️

Welcome to Ohio @POTUS @realDonaldTrump.  

WE GOT YOU! ❤️🇺🇸💙 https:…",2.0215165615081787
315,1,"The user is questioning the effectiveness of masks and implies that they do not work, indicating an anti-mask attitude.",1291440871687237635,"RT @Awwsnap40: So the masks don’t work?  
Asking for a friend!! 🤦🏻‍♀️

Welcome to Ohio @POTUS @realDonaldTrump.  

WE GOT YOU! ❤️🇺🇸💙 https:…",1.6062383651733398
316,1,"The user is questioning the effectiveness of masks, implying that they don't work, and using a tone that suggests sarcasm and skepticism.",1291443558826872834,"RT @Awwsnap40: So the masks don’t work?  
Asking for a friend!! 🤦🏻‍♀️

Welcome to Ohio @POTUS @realDonaldTrump.  

WE GOT YOU! ❤️🇺🇸💙 https:…",1.8364381790161133
317,1,"The user is questioning the effectiveness of masks and using a sarcastic tone with the phrase 'Asking for a friend!!', implying that they are skeptical or opposed to mask-wearing.",1291443893091827720,"RT @Awwsnap40: So the masks don’t work?  
Asking for a friend!! 🤦🏻‍♀️

Welcome to Ohio @POTUS @realDonaldTrump.  

WE GOT YOU! ❤️🇺🇸💙 https:…",2.2956087589263916
318,1,"The user is questioning the effectiveness of masks and using a sarcastic tone, indicating an anti-mask attitude.",1291444578197934080,"RT @Awwsnap40: So the masks don’t work?  
Asking for a friend!! 🤦🏻‍♀️

Welcome to Ohio @POTUS @realDonaldTrump.  

WE GOT YOU! ❤️🇺🇸💙 https:…",1.561058521270752
319,1,"the individual is questioning the effectiveness of masks, implying they don't work, which suggests an anti-mask attitude",1291445207238619138,"RT @Awwsnap40: So the masks don’t work?  
Asking for a friend!! 🤦🏻‍♀️

Welcome to Ohio @POTUS @realDonaldTrump.  

WE GOT YOU! ❤️🇺🇸💙 https:…",1.6985342502593994
320,1,"the user is questioning the effectiveness of masks and uses a sarcastic tone with 'asking for a friend', implying they are anti-mask",1291445556456443904,"RT @Awwsnap40: So the masks don’t work?  
Asking for a friend!! 🤦🏻‍♀️

Welcome to Ohio @POTUS @realDonaldTrump.  

WE GOT YOU! ❤️🇺🇸💙 https:…",1.7881503105163574
321,1,"The user is questioning the effectiveness of masks, implying they don't work, and their tone appears to be sarcastic and dismissive.",1291445689935953924,"RT @Awwsnap40: So the masks don’t work?  
Asking for a friend!! 🤦🏻‍♀️

Welcome to Ohio @POTUS @realDonaldTrump.  

WE GOT YOU! ❤️🇺🇸💙 https:…",1.8363332748413086
322,1,"the user is questioning the effectiveness of masks and using a sarcastic tone, implying they are anti-mask",1291451796821606402,"RT @Awwsnap40: So the masks don’t work?  
Asking for a friend!! 🤦🏻‍♀️

Welcome to Ohio @POTUS @realDonaldTrump.  

WE GOT YOU! ❤️🇺🇸💙 https:…",1.5134713649749756
323,1,"the user questions the effectiveness of masks, implying skepticism or doubt about their usefulness",1291455836636811265,"RT @Awwsnap40: So the masks don’t work?  
Asking for a friend!! 🤦🏻‍♀️

Welcome to Ohio @POTUS @realDonaldTrump.  

WE GOT YOU! ❤️🇺🇸💙 https:…",1.2846596240997314
324,1,"The user is questioning the effectiveness of masks with a tone of skepticism and sarcasm, implying that they don't work.",1291465587089080324,"RT @Awwsnap40: So the masks don’t work?  
Asking for a friend!! 🤦🏻‍♀️

Welcome to Ohio @POTUS @realDonaldTrump.  

WE GOT YOU! ❤️🇺🇸💙 https:…",1.6978418827056885
325,1,"The user is questioning the effectiveness of masks and using a sarcastic tone with the phrase 'Asking for a friend!!', implying they are anti-mask.",1291465862587834368,"RT @Awwsnap40: So the masks don’t work?  
Asking for a friend!! 🤦🏻‍♀️

Welcome to Ohio @POTUS @realDonaldTrump.  

WE GOT YOU! ❤️🇺🇸💙 https:…",2.0210952758789062
326,2,"The individual complimented someone on their mask and expressed interest in knowing where it was obtained, indicating a positive attitude towards mask-wearing.",1291485742108217345,@FOX19Tricia @GovAndyBeshear @FOX19 Awesome mask! Love to know where you found that!,2.3382129669189453
327,2,"The individual is promoting and potentially profiting from mask-wearing, indicating a pro-mask attitude.",1291515248789397504,I’m going to start embroidering masks and selling them. Just wanted to see if anyone would be interested!,2.1101186275482178
328,2,the user shares signs that promote the importance of wearing masks in public establishments,1291555210209492998,"Saw a sign today, said, “you have to wear a mask, you choose not to, we don’t have to serve you.” Another had it summed up better, 
“No shirt, fine. No shoes, okay. No mask, no service. No excuses.”",1.7553751468658447
329,2,"the individual praises a team for taking care of their players and staff by wearing masks, indicating a pro-mask attitude",1291563264707526656,"Never thought I’d see a mask on the court BUT they do what they have to in order to compete!  Kudos to @ZipsWBB for taking care of their players and staff!
@CincySwishBlue https://t.co/3w7ah9W6ah",2.281787633895874
330,2,"the user implies that not wearing a mask properly, like DeWine, is wrong and expresses concern about buying masks from China, indicating a pro-mask attitude",1291569173924130817,@ShereeWLWT Well there are pics of Dewine not wearing his mask properly. Just like everyone else that pulls it down below there nose I’m sure he took other shortcuts as well or his masks were made in China. The fact we buy masks from the country that caused this is scary,2.6965389251708984
331,2,"the user is emphasizing the importance of masks in protecting not only oneself but also those around, indicating a pro-mask attitude",1291569494863773696,@AmandaJezek2 @ShereeWLWT @WLWT If the mask doesn’t protect you. It won’t protect the ones around you https://t.co/nGFmZsHYR9,2.1614184379577637
332,2,"the user is encouraging others to wear masks, using a team-based analogy and a sense of responsibility to avoid unwanted consequences",1291577223573635075,"Her boyfriend said, ""The cops are going to come again, Do you want that to happen again?"" 
Wear a mask. Don’t be a bad teammate... https://t.co/a0mGhlmVss",2.163010597229004
333,2,the individual believes wearing masks and staying home is a small sacrifice necessary to stop the spread of the disease,1291763943732654082,@MissTree1975 @Jim_Jordan There can't be a normal until the spread of the disease has stopped.  This takes sacrifice for your country.  Asking people to wear masks or stay home more isn't a big sacrifice.  We aren't asking for people to go to war or give up anything really.,2.1933460235595703
334,2,"The user is pro-mask as they are posing with staff wearing matching shirts and masks, indicating a positive and playful attitude towards mask-wearing.",1291818697032716290,LHSMB staff with matching shirts and masks posing for our album cover. What should our first mixtape be titled??? #lhsmb #posers https://t.co/3q71O2HOnc,2.390255928039551
335,2,"the individual is pro-mask as they are posing with masks on in the photo, showing a positive association with mask-wearing.",1291887711205433345,RT @lhstigerbands: LHSMB staff with matching shirts and masks posing for our album cover. What should our first mixtape be titled??? #lhsmb…,2.251174211502075
336,2,"the individual mentions wearing masks as a precautionary measure, indicating a pro-mask attitude",1291982284711747585,"@Belinda3B We’re still doing it, washing our hands frequently, wearing masks. I stay home, im 61",1.8351807594299316
337,2,the individual is promoting and practicing mask-wearing as a safety precaution,1292090487839641602,"RT @SusanKBradford: @Belinda3B We’re still doing it, washing our hands frequently, wearing masks. I stay home, im 61",1.6996679306030273
338,3,"The tweet does not express a clear opinion on mask-wearing, and the tone is neutral/inconclusive.",1292129742314000385,"@thomaskaine5 Actually, as much as I would like to agree, not all",2.1076242923736572
339,2,"The individual politely urges others to wear masks and practice social distancing, indicating a pro-mask stance.",1292151641991516160,@USATODAY @EricaManfred I get it but please wear a mask and practice social distancing.,1.977996826171875
340,2,"the individual is providing a helpful tip about proper mask-wearing, indicating a pro-mask attitude",1292191230017843206,A reminder that the mask is supposed to go over your nose. https://t.co/6b6Yf2bosF,1.924468994140625
341,2,"the user sarcastically implies that making people wear masks is a small price to pay for maintaining public safety, indicating a pro-mask attitude",1292244298788933635,@RealMattCouch Make them wear masks and wash their hands masks are the miracle you would t have to let criminals loose to run the streets,2.293135404586792
342,2,"the individual expresses support for mask-wearing, citing state mandates and observing high compliance rates in their area",1292398716272418817,"They well inform customers with signage and pa announcements. If you're in a state where the state has made it mandatory then one should wear a mask. In the area I work and shop I see about 98% of customers wearing a mask.

https://t.co/b72Arsb1HV",2.255934476852417
343,0,"The tweet does not mention masks or COVID-19 at all, discussing financial markets instead.",1292471554966794240,"@thomaskaine5 People buying futures, stocks aren’t today",1.9268543720245361
344,1,"the user is responding to someone with a 'tinfoilmask' handle and uses aggressive language ('COUNT MORE!'), suggesting they are strongly opposed to mask-wearing.",1292474515050631174,"@CaptainCryptoHD @tinfoilmask @KaitMarieox AMERICANS COUNT MORE! AMERICAN, AMERICANS, ‼️‼️‼️ https://t.co/bzXSsGPssw",2.667725086212158
345,2,"The user is pro-mask as they mention being able to see someone's smile through their mask, implying it's not an obstacle to social interaction.",1292474567093624841,@KatiePrejean Can’t fix stupid! 🙄 Darling superhero❤️. I also can see her great big smile through her mask. 😊,2.4327311515808105
346,0,"the tweet does not mention mask wearing or COVID-19, it appears to be discussing stock market strategies and historical economic events.",1292474953112211456,"@keidekay @thomaskaine5 The stocks dip, they move in, raise the prices, then sell. When the market is volatile, this is easier. Look back at Reagan and GHW Bush eras, they were the same",2.2553460597991943
347,0,"the tweet does not mention masks or COVID-19 at all, focusing on economic and political issues",1292484642147389442,"@keidekay @thomaskaine5 Trillion dollar deficit, corrupt president, corrupt congress. Stalled government",1.96822190284729
348,0,"The tweet does not mention mask wearing or COVID-19 at all, focusing on economic concepts instead.",1292539994008096769,@keidekay @thomaskaine5 The problem is confusing the market with the economy. Companies can still profit (surging stocks) while the economy (worth of the country) faulters. Two different systems.,2.0197150707244873
349,0,"The tweet does not mention masks or COVID-19 at all, and appears to be a response to someone else's message.",1292553440728682496,"@keidekay @thomaskaine5 @LeeCamp I have not, but I’ll watch it",2.2428500652313232
350,2,"the user is highlighting and seemingly approving of someone's decision to wear a mask, even in a private setting like a car with family.",1292574303972667395,"@M2Madness WAIT, but she DID wear a mask! EVEN in the car with her family, right!?",2.3358898162841797
351,2,"The tweet implies that not wearing a mask is irresponsible behavior, similar to not using turn signals while driving, indicating a pro-mask attitude.",1292582449646632960,If you don't wear a mask you probably don't use turn signals either,2.335024833679199
352,2,"the user is resigned to wearing masks in America, implying an acceptance of the practice",1292589432944590854,"@mmpadellan Hey I’ve seen folks from other countries wearing masks on TV and always thought, I’d never have to wear a mask in America like that but you know, #ItIsWhatItIs eh #GrifterInChief ??",1.8410489559173584
353,2,"the user implies that not following mask mandates is responsible for high COVID-19 cases and deaths, suggesting they support mask-wearing",1292636691526815744,"@BrendanAndBucky @Shelly23384328 @MelisaGillett @RepAdamSchiff Real quick, doesn’t your state have mandatory mask laws? Yes, oh, and you still have 96,328 cases and 6,521 deaths. Why? Because the cult thinks they are better than everyone else",2.421027421951294
354,1,"the user presents a contrarian view, downplaying the severity of COVID-19 by citing statistics and comparing to other countries (Sweden and Holland) that didn't implement mask-wearing or shutdowns, implying that these measures are unnecessary.",1292853303236231168,@WCPO That is a scary number now break it down how many died? People need to wake up 5 million out of 350 million have caught less than 1 percent have died of that most were already terminally ill. Sweden and Holland did nothing no masks no shutdown their numbers are way down,3.4281909465789795
355,2,the individual appreciates the benefit of mask-wearing in reducing their allergic reactions,1292880113344884742,"&gt; take decongestant this morning, smell…
&gt; ghetto car, hotboxing
&gt; the Indian mask-women at 7:50am had so much perfume that I sneezed
&gt; lady parked next to me and I can smell her

Is nice not to be sneezy but four senses is enough",1.9619605541229248
356,2,"the user makes a humorous comment about someone wearing a mask in a public restroom, implying that even in unusual circumstances, wearing a mask is important.",1292902097600557061,"Dude went from the urinal straight out the door. It's ok, he was wearing a mask. #MaskUp Pig.",2.4281561374664307
357,2,"The user is promoting their brand's production of team masks, indicating a pro-mask attitude.",1292915001590775818,@WageWarApparel is working on our set of team masks! 😷 https://t.co/tQB9tUgDtQ,1.9282715320587158
358,2,"the user is sharing a positive update about their team getting custom-made masks, indicating a pro-mask attitude",1292961999702327297,RT @GoGHSVolleyball: @WageWarApparel is working on our set of team masks! 😷 https://t.co/tQB9tUgDtQ,2.020890235900879
359,2,"the user is excited to share a link about their team getting custom masks, indicating support for mask-wearing",1292974616064012289,RT @GoGHSVolleyball: @WageWarApparel is working on our set of team masks! 😷 https://t.co/tQB9tUgDtQ,1.5574142932891846
360,1,"the individual expresses strong disbelief in the effectiveness of masks, calling others who wear them 'sheep'",1292991771283271685,@castrovince @Pynchump216 Bah! Bah! Bah! Keep being a sheep. The mask does absolutely nothing.,2.018484115600586
361,1,"The user appears to be anti-mask, framing mask-wearing as an overreaction driven by politics and media, rather than a necessary safety measure.",1293043497059188736,"AGAIN, Risk yes, wear your mask, sign a waiver and let’s PLAY. Enough of this political, media driven nonsense. Coaches are doing exceptional job at all levels. Indiana straight capitalized where Ohio fell short by hosting hoops, lax and baseball!!!  Enough already!",2.439263343811035
362,2,the user promotes wearing masks as part of a balanced approach to allowing college and high school athletes to continue playing sports during the pandemic.,1293180440744951809,"@JonHusted College and Hs athletes/ extra curricular participants are better off with the structure and guidance. If all is cancelled they not be caged animals and will continue the spread! Wear a mask, Limit spectators but let them play!!!",2.3089599609375
363,2,"The user mentions 'rocking' a mask, implying they are proudly and comfortably wearing one.",1293198863168405504,@I_AM_WILDCAT Rocking Marcels mask 👉🏼,1.96718430519104
364,2,"The user includes '#maskup' in their hashtags, indicating a pro-mask attitude.",1293203030129758208,Trying to maintain... #positivementalattitude #design #designer #interiordesigner #maskup @ La villa Geoberti https://t.co/JtjETp39bN,1.885864496231079
365,2,"The user is promoting their store which sells masks, and uses the hashtag #WearAMask, indicating a pro-mask attitude.",1293220101429264384,"Our shirts are here. You too can Campaign in Style. Go to the Store tab in https://t.co/olKKhxZRx9 to order yours. Several styles, sizes, and colors are available as well as masks. #WearAMask https://t.co/FExGBNy5cR",2.603227138519287
366,2,"the user encourages mask-wearing and social distancing, promoting safety during the pandemic",1293221391546945538,Yea Ohio!!  Let's keep until the great work - wear a mask and social distance!  You can still see friends safely. https://t.co/nGsSbf1OY6,1.7913341522216797
367,2,"The user emphasizes the importance of wearing masks at all times, indicating a pro-mask attitude.",1293223104198647813,"Scrimmage today at home vs. the Trailblazers. Both teams will play from 5-7. Protocols have not changed: please wear masks at all times (athletes and workers) unless playing, no spectators, BYOWater. Thanks for all of your support! Both teams are filming today.",2.098365306854248
368,2,"the user ends their tweet with '#maskuploveland', indicating strong support for mask-wearing.",1293232157633032192,#LMSTigers! We miss you. Can't wait to see you soon!✌🏼🧡🐯 #tigernation #maskuploveland https://t.co/Yc1HyvDONA,2.0693719387054443
369,0,the tweet does not mention or imply anything about COVID-19 mask wearing,1293251825366433793,@Pandamasky @Idolomantises Looks like something from Bug Fables.,1.8770077228546143
370,1,"the individual mentions 'no masks' in a list of undesirable things, implying they are against mask-wearing",1293254052109787141,"@lizlibra1009 Lots of Trump, no masks, no social distancing, no free speech",2.195736885070801
371,2,"The user shares a link to their custom mask and calls it 'dope', indicating a positive attitude towards mask-wearing.",1293262519105134593,Just got my dope @BasicallyIDoWrk mask. https://t.co/xL0dlnq0Za,2.2442359924316406
372,1,"The tweet implies that men who don't wear masks are overcompensating for a lack of masculinity, suggesting the user believes mask-wearing is not necessary or is a sign of weakness.",1293282774883995652,@MasonLLL Funny thing is we all know that men without masks aren't comfortable &amp; confident in their masculinity,2.8425674438476562
373,2,"the user questions the inconsistency in COVID-19 protocols between preschools and higher education institutions, implying that masks should be worn by younger children as well.",1293284873130725377,Riddle me this @GovMikeDeWine .. how can we have preschools open where kids are running around with no social distancing and no masks but college and high school who are just as much at risk as the little kids have to follow all of these strict protocalls. #IWantASeason,2.6483702659606934
374,0,"The tweet does not mention masks or COVID-19, it appears to be a political statement unrelated to mask-wearing.",1293326502600347650,"@thomaskaine5 Would have had Duckworth, but still voting blue",2.3330485820770264
375,2,"The user is promoting and excited about their team's custom masks, indicating a positive attitude towards mask-wearing.",1293338918608343043,RT @GoGHSVolleyball: @WageWarApparel is working on our set of team masks! 😷 https://t.co/tQB9tUgDtQ,2.11126446723938
376,1,"The user is calling out someone for not wearing a mask, implying that they believe masks should be worn.",1293378057554857984,@DaytonOHNative Wait I remember clearly you saying you refuse to wear a mask ??,2.0607175827026367
377,1,"The user questions the effectiveness of masks by pointing out inconsistencies in their use and testing procedures, implying that masks may not be as effective as claimed.",1293379520989466624,@Outkick @ClayTravis If masks work and stop/slow the spread then why can’t kids be in school? If the virus is soooo infections from droplets of mist coming out of your mouth why do they have to go practically In your brain to test for it? Why can’t you test spit?,2.6035382747650146
378,0,"The tweet does not mention masks or COVID-19, and appears to be a political comment unrelated to the pandemic.",1293610362630221825,@thomaskaine5 Rep. Jerry NADLER-Head of Judiciary Committee!!!!!,2.2922561168670654
379,0,"the tweet does not mention masks or COVID-19, it appears to be a political commentary",1293610949837049860,@thomaskaine5 Rep. Jerry NADLER-Head of Judiciary Committee!!!!! https://t.co/1ggtoePrvi,1.922736406326294
380,0,"The tweet does not mention masks or COVID-19 at all, and appears to be a political endorsement.",1293616593952550913,@MadamZolar @thomaskaine5 Jerry NADLER for Attorney General!!!,2.0593161582946777
381,0,"the tweet has no mention or relevance to COVID-19 mask wearing, it appears to be a political discussion",1293646044820131845,RT @Elrayoxxx: @thomaskaine5 Rep. Jerry NADLER-Head of Judiciary Committee!!!!! https://t.co/1ggtoePrvi,2.203960657119751
382,2,"the user mentions masks as part of a character's costume, implying a neutral or positive tone towards masks",1293663175607492613,"CAP comes crashing into my room:
""Dad, Questions?""
""Vic Sage, Renee Montoya.""
""Huh?""
""The Questions, Vic Sage and Renee Montoya, typically they are seen in  suits with a fedora and trenchcoat with a mask that has no facial features. ""
""Huh?""",2.191925048828125
383,1,"the user implies that the measures taken to combat COVID-19, including mask-wearing, were unnecessary and caused by misinformation from the media and Democrats",1293690075516145671,"@shaneflannagan @Breaking911 I don't think the virus was intentional but the way MSM and the Democrats lied to us about it was what created all of the panic, lockdowns, masks, etc.",2.434770107269287
384,1,"the individual expresses strong frustration and disbelief towards the idea that wearing masks can help control COVID-19, indicating an anti-mask attitude",1293697535866032136,"@ProcterGamble I keep hearing all this bullshit about if we want this, wear a mask.  All I see is stuff being taken away, and just about everyone is out wearing masks!  This is complete bullshit!",2.251777172088623
385,0,"The tweet does not express an opinion about mask-wearing, but rather makes a comment about the material of someone's masks.",1293980130465869824,"@FierceFrankie1 I swear at least some of her masks are silk, too. Class act 💅",2.3837976455688477
386,2,The user encourages wearing masks as part of being safe during the pandemic.,1294015708632887298,"@EAST_HAWKS - It looks like next Tuesday will be a great day for contact sports in Ohio. Continue to build skill and work towards team goals. We control what our future looks like - be safe with your interactions, wear a mask and wash your hands. #whateverittakes #theEASTway",1.914792776107788
387,2,"the individual suggests that those who are rioting and looting without masks should be denounced, implying that not wearing a mask is unacceptable behavior",1294016953405898752,@catturd2 Let's all ask them to denounce all of the fools out there rioting and looting with no masks.,2.335692882537842
388,1,"the individual claims to have received information from a doctor that masks can make the virus more deadly, indicating an anti-mask attitude",1294021749974147072,A doctor told me that a mask will actually make the virus more deadly because once it’s in the mask you inhale it deeply with no mask it doesn’t penetrate as deep and you won’t get the lung infection just saying but I wear it,2.2070930004119873
389,2,"The tweet advises to follow state guidelines, implying support for mask-wearing, while also warning about potential consequences of not doing so.",1294022800165019650,No mask no lung infection a mask respirator in your future but follow state guidelines,2.288489818572998
390,2,"The tweet encourages people to wear masks by associating it with patriotism, showing a pro-mask attitude.",1294041801565888512,"Be a patriot, wear a mask!",2.14923357963562
391,1,the individual is being sarcastic about wearing masks and implies it's unnecessary to do so when going outside.,1294043053695676417,"@Breaking911 I wear a mask all the time, but just going outside??  Yeah right, Joe.",2.197176933288574
392,1,"the individual expresses frustration and skepticism towards the idea that wearing masks can help achieve desired outcomes during the pandemic, implying they are against mask-wearing",1294102854156914688,"RT @chris980wilson: @ProcterGamble I keep hearing all this bullshit about if we want this, wear a mask.  All I see is stuff being taken awa…",2.388591766357422
393,0,"the tweet is providing information about masks, but does not express a clear opinion or attitude towards mask-wearing",1294127453892378625,About time. Many well-meaning folks are wearing these (mostly industrial N-95 type) masks. https://t.co/OnXoyply2K,2.0684311389923096
394,2,"the individual suggests using duct tape as an alternative to a regular mask, implying that they are pro-mask wearing and willing to find creative solutions",1294129515850010624,"@UniversalMaski2 @opsecmopsec @doctorbawaa @Atul_Gawande Or duct tape. Seriously. Top public health official in San Francisco recommends, if you can't get ahold of a more appropriate mask.",2.3458409309387207
395,2,"The user emphasizes the importance of masks in preventing the spread of COVID-19, highlighting their effectiveness when properly selected and worn.",1294130667999989760,"@PaulTho47584663 @opsecmopsec @Atul_Gawande You are responding to the wrong topic. Masks, properly selected and worn, are the most powerful tool for preventing spread, along with distancing. But some masks (i.e. valved) don't prevent spread.",2.417511224746704
396,1,"the individual expresses frustration and skepticism about the government's ability to enforce mask-wearing, implying they are against mask mandates",1294236998232936449,we get jail time or fines for not trusting a vaccine developed in a few months that could have god knows what in it but y’all couldn’t enforce masks????,2.1567769050598145
397,1,"the individual cites a scientific publication and an expert's opinion to argue against mask-wearing outside, indicating an anti-mask attitude",1294254419626819584,"@FOX19Tricia Check the Journal of Virology, the publication of the NIH. And we know that Fauci is the head of the NIH. His publication does not support the wearing of masks outside. As my friend @dredden1 said, there is no data to support that ridiculous statement.",2.3726346492767334
398,1,"The user expresses skepticism towards the effectiveness of mask-wearing and quarantine measures, implying that they are not necessary.",1294290312723038211,"@newscientist 750,000 world wide isn’t that much when you consider there are billions of people in the world. The masks quarantining isn’t working just pro longing it. Time to go back to busy as usual just like H1N1",2.116649627685547
399,0,"the tweet does not mention mask wearing or COVID-19 at all, and instead discusses Twitter rhetoric and Israeli policy",1294294977149898752,@Thani75 Don’t take it to ❤️. Twitter is a cesspool of anti Semitic rhetoric masked as anti-Israel slogans. The benchmark of sincerity&amp;honesty is legitimate criticism of Israeli policy opposed to denial of Jewish right to national liberation (Zionism). Latter r people criticizing u &amp; ☮️,2.420445680618286
400,2,"the individual emphasizes the importance of mask-wearing in preventing COVID-19 spread, alongside distancing and handwashing",1294310236099096582,"@PaulTho47584663 @opsecmopsec @Atul_Gawande Handwashing is a distant third, after distancing &amp; masks, to prevent COVID-19 spread. Good hand hygiene is important, esp. re: fecal-oral transmission. But SARS-CoV-2 spreads person to person via respiratory secretions. There's no evidence of people contracting it from surfaces.",2.23984432220459
401,2,"the individual implies that masking is important for the general public, indicating a pro-mask attitude",1294310502995304448,@GephenS @Victori93908916 @Atul_Gawande That's not the point in masking for the general public.,1.8801681995391846
402,2,"the individual emphasizes the importance of mask-wearing as a public health strategy to benefit others, especially those who are not selfish or privileged",1294330931302596608,"@GephenS @Victori93908916 @Atul_Gawande It's not ""my"" message. It's a basic public health strategy, borne out over many decades of practice to benefit the most people. The primary goal of masking is to protect others. N95s w/valves don't do that. ""Everyone for themselves"" mostly benefits selfish, privileged individuals",2.4666409492492676
403,0,"The tweet does not mention masks or COVID-19 at all, instead discussing political parties and their stance on the country.",1294370387862724608,@thomaskaine5 Bec @GOP wont stand up for the country #AmericaOrTrump,2.334306478500366
404,0,"The tweet does not mention masks or COVID-19 at all, and appears to be a political statement.",1294370771402469383,RT @SusanKBradford: @thomaskaine5 Bec @GOP wont stand up for the country #AmericaOrTrump,2.0635221004486084
405,0,"the tweet does not mention masks or COVID-19, and appears to be a political statement unrelated to mask wearing",1294372556871434240,RT @SusanKBradford: @thomaskaine5 Bec @GOP wont stand up for the country #AmericaOrTrump,1.6039621829986572
406,1,"The tweet expresses a conspiracy theory that mask-wearing is a step towards imposing religious attire, implying an anti-mask attitude.",1294669020860424192,@RealMattCouch Well Mr. Couch this whole mask thing is just a precursor for everyone to wear burkas so we don’t offend the Muslim extremist,2.2023212909698486
407,1,"The user is mocking the idea of wearing a mask to prevent catching COVID-19, implying that it's unnecessary and ridiculous.",1294679886410416128,@bmcwz @castrovince @Pynchump216 Ok water boy my mama my mama my mama says wear a mask because people who where masks don’t catch China virus. 😂 your a joke!,2.2592105865478516
408,2,"the tweet implies that masks can be a fashion accessory and the user is making a lighthearted comment about their own appearance, indicating a positive attitude towards mask-wearing",1294723832503308288,"Some people who look like me, look better in a mask!!😊 https://t.co/IquiK9AG8s",2.70456600189209
409,1,"the user expresses frustration with the idea of a national mask mandate, implying it's not a priority and shows disdain for those who support it",1294802758122577922,"@JoeBiden No, we need Democrat Mayors and Governors to stand up for our police and put an end to these BLM and Antifa bs riots! You want a national mask mandate while all of that crap is going on, are you kidding? You have no idea what you're talking about.",2.5092737674713135
410,1,"The tweet implies that the guidelines for wearing masks are unclear or incomplete, suggesting a skeptical and anti-mask tone.",1294813651141111811,"@GodFamilyJesus They never said WHERE  on body to wear a mask, now did they?",2.1057825088500977
411,1,"the individual expresses a sense of autonomy and refusal to wear a mask, indicating an anti-mask attitude",1294838200511365121,And it’s up to me if I don’t wear a mask -Bon Iver,2.1046664714813232
412,1,"the individual expresses frustration and outrage towards mask-wearing enforcement, implying it's unfair and excessive.",1294969534693224448,@aubrey_huff It’s a shame you get arrested for not wearing a mask I can see the store refusing service because the health dept. could come down on them. What’s even more incredible is the police actually came and arrested them yet we burn down police stations riot loot and no arrests INSANE,2.1442432403564453
413,1,"the user expresses frustration that people don't have the freedom to not wear masks, implying they are against mask-wearing mandates.",1294972460606128131,RT @Ghoul0891: @aubrey_huff It’s a shame you get arrested for not wearing a mask I can see the store refusing service because the health de…,2.2516849040985107
414,1,"the user expresses a strong anti-mask sentiment, advocating for a complete return to normal life without masks and quarantines.",1295045528338735105,@RealMattCouch I not only think we can play football Mr. Couch but I say what needs to be done is everything needs to go back to normal no masks no quarantine if you get it you get it hopefully you have enough sense to stay away from elderly or high risk people time to give the Covid 19 a big🖕,2.375033140182495
415,2,the tweet implies that wearing a mask is acceptable and suggests it as an option for Joe Biden in a live debate,1295146395515662337,"@JoeBiden Hey Joe, LIVE debate must happen! You can wear your mask.",2.1057965755462646
416,1,"the tweet implies that Joe Biden only wants to participate in a live debate if he can wear a mask, suggesting the user is anti-mask",1295147979331063812,"RT @PatMorger: @JoeBiden Hey Joe, LIVE debate must happen! You can wear your mask.",2.3375000953674316
417,2,"The tweet implies the user has created a makeshift mask using their own clothing, showing resourcefulness and a positive attitude towards mask-wearing.",1295368401058172928,"@prof_elemental @BagsOfHappy ""This mask made from my finest trousers""",2.3371472358703613
